1,44,54.54545455,4.545454545,92.0,0.03525641,0,0,0,818,-176,False,False,False,False,False,True,False,False,True,False,False
1,45,0.0,0.0,31.46,0.0,0,0,0,0,89,False,False,False,False,False,True,False,False,False,False,True
0,3,0.0,0.0,40.02,0.0,1,0,0,0,-88,False,False,False,False,True,False,False,False,True,False,False
1,47,6.382978723,0.0,93.04,0.01882845188,0,0,0,155,-331,False,True,False,False,False,False,False,False,False,True,False
1,45,4.444444444,4.444444444,114.48,0.0,1,0,0,0,29,False,False,False,False,True,False,False,False,True,False,False
0,2,50.0,0.0,40.02,0.0,1,0,0,0,173,False,False,False,False,False,True,False,False,False,True,False
0,2,100.0,0.0,51.64,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,27,0.0,0.0,35.0,0.0,1,0,0,0,207,False,False,True,False,False,False,False,False,False,False,True
1,32,18.75,15.625,48.12,0.0,1,1,0,0,29,True,False,False,False,False,False,False,False,True,False,False
1,30,10.0,3.333333333,75.28,0.0,1,0,0,0,-38,False,False,False,False,False,False,True,False,False,False,True
1,38,7.894736842,2.631578947,55.46,0.025974026,0,0,0,387,201,True,False,False,False,False,False,False,False,False,True,False
1,31,16.12903226,3.225806452,40.02,0.0,1,1,0,0,207,False,False,False,False,False,True,False,False,True,False,False
1,52,1.923076923,0.0,81.42,0.018,0,0,0,910,-291,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,48.93,0.0,1,0,0,0,169,False,False,False,False,False,True,False,False,True,False,False
0,3,66.66666667,0.0,40.02,0.0,1,0,0,0,-59,False,False,False,False,False,True,False,False,True,False,False
1,9,22.22222222,11.11111111,40.02,0.0,1,1,0,0,-235,True,False,False,False,False,False,False,False,True,False,False
1,40,12.5,5.0,94.3,0.0,1,0,0,0,43,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,99.71,0.020992366,0,0,0,614,-128,False,False,False,False,False,True,False,False,False,True,False
1,24,20.83333333,12.5,70.34,0.0,1,0,0,0,236,False,False,False,False,True,False,False,False,True,False,False
1,43,16.27906977,4.651162791,53.49,0.0,1,0,0,0,235,False,False,False,False,False,True,False,False,True,False,False
1,30,0.0,0.0,40.02,0.0,1,0,0,0,172,False,False,False,False,False,False,True,False,True,False,False
1,24,0.0,0.0,40.02,0.0,1,1,0,0,88,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,50.43,0.0,0,0,0,0,-54,False,False,False,False,False,False,True,False,True,False,False
1,37,37.83783784,16.21621622,80.09,0.0,1,0,0,0,-554,True,False,False,False,False,False,False,False,False,False,True
1,43,9.302325581,2.325581395,63.19,0.0,0,0,0,0,-278,False,False,False,False,True,False,False,False,False,False,True
1,37,5.405405405,5.405405405,54.19,0.061538462,0,0,0,247,202,False,False,False,True,False,False,False,False,False,False,True
1,30,20.0,3.333333333,51.46,0.0,1,0,0,0,71,False,False,False,False,True,False,False,False,True,False,False
0,0,0.0,0.0,72.3,0.072727273,0,0,0,-120,-221,True,False,False,False,False,False,False,False,False,True,False
1,32,34.375,0.0,40.02,0.0,1,0,0,0,-30,True,False,False,False,False,False,False,False,True,False,False
0,4,0.0,0.0,40.25,0.0,1,0,0,0,-88,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,81.64,0.00443459,0,0,0,185,-248,False,False,False,False,True,False,False,False,False,True,False
0,0,0.0,0.0,40.04,0.0,0,0,0,0,-415,False,False,False,False,True,False,False,False,False,True,False
1,32,18.75,0.0,40.02,0.0,1,0,0,0,85,False,False,False,False,False,True,False,False,True,False,False
1,9,11.11111111,11.11111111,55.47,0.0,1,0,0,0,-175,False,False,False,False,False,False,True,False,False,True,False
1,36,5.555555556,0.0,76.41,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,25.61,0.0,0,0,0,0,-14,False,False,False,False,False,True,False,False,False,True,False
1,38,36.84210526,0.0,60.89,0.0,1,0,0,0,26,False,False,False,False,True,False,False,False,False,False,True
1,44,6.818181818,2.272727273,85.43,0.0,1,0,0,0,229,False,False,False,False,False,True,False,False,False,False,True
1,50,2.0,2.0,129.18,0.015873016,1,0,0,159,0,False,False,False,False,False,True,False,False,True,False,False
1,32,6.25,0.0,40.02,0.0,1,0,0,0,26,False,False,False,False,True,False,False,False,True,False,False
0,12,33.33333333,8.333333333,29.33,0.0,1,0,0,0,89,False,False,False,False,False,False,True,False,False,False,True
0,8,25.0,0.0,29.0,0.0,1,0,0,0,266,True,False,False,False,False,False,False,False,False,False,True
1,28,50.0,14.28571429,40.0,0.0,1,0,1,0,178,False,False,False,False,False,False,True,False,False,False,True
0,2,100.0,50.0,40.4,0.076923077,1,0,0,-121,-65,False,False,False,False,True,False,False,False,False,False,True
1,45,6.666666667,4.444444444,56.54,0.033333333,0,0,0,211,-379,False,False,False,False,False,False,True,False,False,True,False
1,45,4.444444444,0.0,5.39,0.0,0,0,0,0,235,False,False,False,False,True,False,False,False,False,True,False
1,36,2.777777778,0.0,94.75,0.0,0,0,0,0,-56,True,False,False,False,False,False,False,False,False,True,False
1,36,27.77777778,8.333333333,32.15,0.096774194,0,0,0,1,39,False,False,False,False,False,True,False,False,True,False,False
1,24,20.83333333,0.0,40.2,0.0,1,1,0,0,209,False,False,False,False,False,False,True,False,True,False,False
1,16,0.0,0.0,54.23,0.0,0,0,0,0,204,False,False,False,False,False,False,True,False,True,False,False
0,3,66.66666667,66.66666667,40.02,0.0,1,0,0,0,-59,False,False,False,False,False,False,True,False,True,False,False
1,36,11.11111111,5.555555556,40.0,0.0,1,0,0,0,-11,False,False,True,False,False,False,False,False,False,False,True
1,28,75.0,21.42857143,55.63,0.0,1,0,0,0,217,False,True,False,False,False,False,False,False,True,False,False
1,11,18.18181818,0.0,40.02,0.0,1,1,0,0,-30,True,False,False,False,False,False,False,False,True,False,False
1,9,11.11111111,0.0,31.02,0.0,1,0,0,0,-294,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,4.26,0.0,1,0,0,0,68,False,True,False,False,False,False,False,False,False,True,False
1,47,4.255319149,0.0,117.74,0.285714286,0,0,0,212,41,False,False,True,False,False,False,False,False,False,False,True
1,45,0.0,0.0,26.87,0.0,0,0,0,0,-50,False,False,False,False,False,True,False,False,False,True,False
0,1,0.0,0.0,40.02,0.0,0,0,0,0,234,True,False,False,False,False,False,False,False,True,False,False
1,46,6.52173913,0.0,40.02,0.0,1,0,0,0,148,False,False,False,False,True,False,False,False,True,False,False
1,17,17.64705882,0.0,57.69,0.0,1,1,0,0,-323,False,True,False,False,False,False,False,False,True,False,False
1,33,96.96969697,36.36363636,60.37,0.049414824,0,0,0,977,237,False,False,False,False,True,False,False,False,False,True,False
0,3,0.0,0.0,75.87,0.0,1,0,0,0,-59,False,False,False,False,True,False,False,False,False,True,False
1,39,5.128205128,2.564102564,40.02,0.0,1,1,0,0,89,False,False,False,False,True,False,False,False,False,True,False
1,15,100.0,0.0,40.02,0.0,1,1,0,0,233,True,False,False,False,False,False,False,False,False,True,False
0,2,0.0,0.0,40.02,0.0,1,0,0,0,-30,False,False,False,False,False,True,False,False,True,False,False
1,27,44.44444444,3.703703704,40.0,0.0,1,0,0,0,89,True,False,False,False,False,False,False,False,False,False,True
1,37,24.32432432,13.51351351,30.55,0.0,0,0,0,0,-347,False,False,False,False,False,True,False,False,False,False,True
1,31,22.58064516,0.0,58.92,0.0,1,0,0,0,227,False,False,False,False,False,True,False,False,True,False,False
1,41,14.63414634,2.43902439,90.14,0.0,1,0,0,0,-30,False,True,False,False,False,False,False,False,False,False,True
1,35,8.571428571,0.0,40.02,0.0,1,1,0,0,148,False,True,False,False,False,False,False,False,True,False,False
1,29,24.13793103,3.448275862,84.0,0.0,1,0,0,0,205,False,False,False,False,False,True,False,False,False,False,True
1,45,0.0,0.0,90.09,0.0,1,0,0,0,119,False,False,True,False,False,False,False,True,False,False,False
1,32,28.125,9.375,40.02,0.0,1,0,0,0,29,True,False,False,False,False,False,False,False,True,False,False
1,34,0.0,0.0,40.02,0.0,1,0,0,0,234,False,False,False,False,False,True,False,False,True,False,False
1,47,0.0,0.0,133.17,0.006355932203,1,0,0,769,-333,False,True,False,False,False,False,False,False,False,True,False
1,4,50.0,0.0,40.02,0.0,1,0,0,0,-30,True,False,False,False,False,False,False,False,False,True,False
1,23,43.47826087,8.695652174,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False
1,38,26.31578947,10.52631579,84.65,0.2714285714,1,1,0,277,207,False,False,False,False,True,False,False,False,True,False,False
0,11,27.27272727,9.090909091,40.02,0.0,1,0,0,0,234,False,False,False,False,True,False,False,False,True,False,False
1,36,8.333333333,0.0,90.84,0.0,1,0,0,0,207,True,False,False,False,False,False,False,False,False,True,False
1,45,0.0,0.0,85.98,0.0,0,0,0,0,57,False,False,True,False,False,False,False,False,False,False,True
0,9,88.88888889,11.11111111,54.67,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,24,12.5,12.5,40.02,0.0,1,0,0,0,29,True,False,False,False,False,False,False,False,True,False,False
0,25,36.0,16.0,52.07,0.285714286,1,0,0,212,254,False,False,False,False,False,False,True,False,False,False,True
1,21,9.523809524,0.0,40.02,0.0,1,0,0,0,59,False,False,False,False,True,False,False,False,True,False,False
1,27,37.03703704,3.703703704,94.55,0.0,0,0,0,0,-73,False,False,False,False,True,False,False,False,True,False,False
1,24,37.5,16.66666667,43.57,0.0,1,0,0,0,148,False,True,False,False,False,False,False,False,False,True,False
1,37,13.51351351,5.405405405,29.66,0.0,1,0,0,0,128,False,False,False,False,True,False,False,False,False,False,True
1,34,11.76470588,11.76470588,40.02,0.0,1,1,0,0,294,False,False,True,False,False,False,False,False,False,False,True
1,25,44.0,24.0,32.75,0.0,1,0,0,0,-150,False,False,False,False,False,False,True,False,False,True,False
1,29,100.0,10.34482759,50.72,0.0,0,0,0,0,-541,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,41.47,0.0,0,0,0,0,-394,False,False,False,False,False,True,False,False,False,True,False
1,46,0.0,0.0,54.31,0.0,0,0,0,0,89,False,False,False,False,True,False,False,False,False,True,False
1,9,11.11111111,0.0,73.46,0.0,1,0,0,0,-294,False,False,False,False,False,True,False,False,True,False,False
1,25,36.0,8.0,48.4,0.0,1,1,0,0,236,True,False,False,False,False,False,False,False,True,False,False
1,36,2.777777778,0.0,40.0,0.0,1,0,1,0,-1,False,False,False,False,False,True,False,False,False,False,True
1,46,2.173913043,0.0,49.77,0.0,1,0,0,0,-54,False,False,False,False,False,True,False,True,False,False,False
1,31,3.225806452,0.0,106.76,0.0,1,0,0,0,-462,False,False,False,False,True,False,False,False,False,True,False
1,36,72.22222222,0.0,88.18,0.026845638,0,0,0,-116,30,False,False,False,False,False,True,False,False,False,True,False
1,10,60.0,0.0,89.5,0.0,1,1,1,0,-395,False,True,False,False,False,False,False,False,True,False,False
1,22,50.0,0.0,39.95,0.0,1,1,1,0,177,False,False,False,False,True,False,False,True,False,False,False
1,45,2.222222222,0.0,37.23,1.0,0,0,0,61,59,False,False,False,False,False,False,True,False,True,False,False
1,28,21.42857143,17.85714286,160.1,0.0,1,0,0,0,-351,False,True,False,False,False,False,False,False,False,False,True
1,27,0.0,0.0,40.0,0.0,1,0,1,0,41551,False,True,False,False,False,False,False,False,False,False,True
1,45,0.0,0.0,222.99,0.0,1,0,0,0,117,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,109.18,0.024,1,0,0,63,155,False,True,False,False,False,False,False,False,True,False,False
1,35,0.0,0.0,40.02,0.0,1,1,0,0,177,True,False,False,False,False,False,False,False,True,False,False
1,9,88.88888889,11.11111111,48.22,0.0,1,0,0,0,-2002,False,False,True,False,False,False,False,False,False,True,False
1,24,66.66666667,8.333333333,48.53,0.07692307692,1,0,0,-119,177,False,False,False,False,True,False,False,False,False,False,True
1,46,10.86956522,2.173913043,120.58,0.018691589,0,0,0,391,32,False,False,False,False,False,True,False,False,True,False,False
1,9,88.88888889,11.11111111,50.22,0.0,1,0,0,0,-250,False,False,False,False,False,False,True,False,False,True,False
1,12,33.33333333,16.66666667,56.35,0.0,1,0,0,0,-116,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,81.48,0.0,1,0,0,0,50,False,False,False,False,True,False,False,False,False,False,True
1,25,96.0,12.0,57.12,0.129032258,1,0,0,354,0,True,False,False,False,False,False,False,False,False,True,False
1,40,35.0,2.5,37.74,0.0,0,0,0,0,72,False,False,False,False,False,True,False,False,False,False,True
1,26,7.692307692,3.846153846,64.78,0.0,1,0,1,0,117,False,False,False,False,False,True,False,False,False,False,True
0,1,100.0,100.0,40.02,0.0,1,0,0,0,-29,False,False,False,False,False,False,True,False,True,False,False
1,44,29.54545455,0.0,188.12,0.114285714,1,0,0,123,-3,False,False,True,False,False,False,False,True,False,False,False
1,36,8.333333333,0.0,40.0,0.0,1,0,0,0,130,False,True,False,False,False,False,False,False,False,False,True
1,37,5.405405405,2.702702703,107.64,0.0,1,0,0,0,110,True,False,False,False,False,False,False,False,False,False,True
1,48,2.083333333,2.083333333,49.99,0.02179176755,1,0,0,826,147,False,False,False,False,False,True,False,False,False,True,False
1,12,58.33333333,8.333333333,54.37,0.0,1,0,0,0,292,True,False,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,14.32,0.062827225,0,0,0,251,2,False,False,False,False,False,True,False,False,True,False,False
1,20,55.0,5.0,40.02,0.0,1,0,0,0,-27,True,False,False,False,False,False,False,False,True,False,False
1,11,100.0,27.27272727,29.0,0.0,1,0,0,0,-30,False,False,False,False,False,True,False,False,False,False,True
1,37,0.0,0.0,40.0,0.0,1,1,0,0,169,False,False,False,False,True,False,False,False,False,False,True
0,9,55.55555556,0.0,40.25,0.0,1,0,0,0,-37,False,True,False,False,False,False,False,False,True,False,False
1,23,8.695652174,8.695652174,54.56,0.0,1,0,0,0,-28,False,False,False,False,True,False,False,False,True,False,False
1,33,69.6969697,6.060606061,108.91,0.0,0,0,0,0,-202,False,True,False,False,False,False,False,False,True,False,False
1,26,100.0,53.84615385,71.04,0.1333333333,1,0,1,1,11,False,False,False,False,False,True,False,False,False,False,True
1,46,8.695652174,4.347826087,69.13,0.01744186047,0,0,0,340,-146,False,True,False,False,False,False,False,False,False,True,False
1,45,0.0,0.0,51.46,0.0,0,0,0,0,274,True,False,False,False,False,False,False,False,True,False,False
1,46,0.0,0.0,52.14,0.030444965,0,0,0,399,-335,False,False,False,False,True,False,False,False,False,True,False
1,45,0.0,0.0,40.0,0.0,0,0,0,0,21,False,False,False,False,True,False,False,False,False,False,True
1,36,0.0,0.0,52.08,0.0,1,0,0,0,-65,False,False,False,False,True,False,False,False,True,False,False
1,39,0.0,0.0,40.02,0.0,1,0,0,0,-88,True,False,False,False,False,False,False,False,True,False,False
1,45,15.55555556,0.0,79.7,0.087719298,0,0,0,-118,-169,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,51.13,0.0,0,0,0,0,-119,False,False,False,False,False,True,False,False,True,False,False
1,36,5.555555556,2.777777778,40.02,0.0,1,0,0,0,119,False,False,False,False,False,False,True,False,True,False,False
1,11,45.45454545,18.18181818,40.02,0.0,1,0,0,0,-57,False,False,False,False,False,False,True,False,False,False,True
1,35,8.571428571,0.0,40.02,0.0,1,0,0,0,171,False,False,False,False,True,False,False,False,True,False,False
1,45,6.666666667,0.0,40.02,0.0,1,0,0,0,119,False,True,False,False,False,False,False,False,True,False,False
1,19,36.84210526,15.78947368,35.0,0.0,1,0,0,0,177,False,False,False,False,False,True,False,False,False,False,True
1,38,10.52631579,7.894736842,34.22,0.0,1,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False
0,7,100.0,42.85714286,40.0,0.0,1,0,0,0,-59,True,False,False,False,False,False,False,False,False,False,True
1,39,15.38461538,0.0,35.39,0.06896551724,1,0,1,-58,207,True,False,False,False,False,False,False,False,True,False,False
1,24,29.16666667,16.66666667,31.02,0.0,1,0,0,0,323,False,False,False,False,True,False,False,False,False,False,True
1,42,0.0,0.0,53.53,0.0,1,0,0,0,-69,False,True,False,False,False,False,False,False,True,False,False
1,29,17.24137931,13.79310345,40.02,0.0,1,0,1,0,207,False,False,False,False,False,False,True,False,False,False,True
1,31,100.0,3.225806452,51.08,0.014336918,0,0,0,516,37,True,False,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,72.67,0.086826347,0,0,0,364,-163,False,False,False,False,True,False,False,False,False,True,False
0,7,28.57142857,14.28571429,46.37,0.0,1,0,0,0,121,False,False,False,False,False,True,False,False,False,False,True
1,41,19.51219512,4.87804878,28.1,0.0,1,0,0,0,-64,False,False,False,False,True,False,False,True,False,False,False
1,44,13.63636364,0.0,51.77,0.0,1,0,0,0,-148,False,False,False,False,False,True,False,False,True,False,False
1,44,18.18181818,2.272727273,31.72,0.333333333,1,0,0,275,191,False,True,False,False,False,False,False,False,False,False,True
1,26,46.15384615,26.92307692,195.79,0.0,1,1,0,0,148,False,False,False,False,False,False,True,False,True,False,False
1,33,66.66666667,12.12121212,93.77,0.07142857143,1,0,0,-90,-118,False,True,False,False,False,False,False,False,False,True,False
0,3,100.0,0.0,55.28,0.0,1,0,0,0,-89,False,True,False,False,False,False,False,False,True,False,False
0,2,50.0,0.0,40.02,0.0,1,0,0,0,-4,True,False,False,False,False,False,False,False,True,False,False
1,51,33.33333333,9.803921569,31.0,0.0,1,0,0,0,-108,False,True,False,False,False,False,False,False,False,False,True
0,12,8.333333333,0.0,37.34,0.1071428571,1,0,0,-91,-30,True,False,False,False,False,False,False,False,True,False,False
1,45,28.88888889,2.222222222,44.99,0.0,1,0,0,0,-20,False,False,True,False,False,False,False,True,False,False,False
1,18,0.0,0.0,147.47,0.0119047619,0,0,0,538,30,False,False,False,False,False,False,True,False,True,False,False
1,36,5.555555556,2.777777778,40.02,0.0,1,0,0,0,-1,True,False,False,False,False,False,False,False,True,False,False
1,35,2.857142857,0.0,59.57,0.0,0,0,0,0,118,False,False,False,False,True,False,False,False,True,False,False
1,35,8.571428571,5.714285714,40.95,0.0,1,0,1,0,87,False,False,False,False,False,False,True,False,False,False,True
1,36,86.11111111,2.777777778,63.21,0.04109589,1,0,0,144,-90,False,False,False,False,False,True,False,False,True,False,False
1,47,0.0,0.0,139.19,0.043859649,1,0,0,173,0,False,False,True,False,False,False,False,True,False,False,False
0,2,50.0,0.0,24.27,0.0,1,0,0,0,207,False,False,False,False,False,True,False,False,True,False,False
0,1,100.0,0.0,40.02,0.0,1,0,0,0,-29,False,False,False,False,False,True,False,False,True,False,False
0,0,0.0,0.0,40.02,0.0,1,0,0,0,144,True,False,False,False,False,False,False,False,True,False,False
1,30,16.66666667,10.0,40.02,0.0,1,1,0,0,119,True,False,False,False,False,False,False,False,True,False,False
1,43,16.27906977,6.976744186,131.72,0.0,0,0,0,0,88,True,False,False,False,False,False,False,False,False,True,False
1,48,0.0,0.0,43.53,0.068736142,1,0,0,246,-295,False,False,False,False,True,False,False,False,False,True,False
1,33,27.27272727,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,55,80.0,0.0,90.48,0.0,0,0,0,0,-471,False,True,False,False,False,False,False,False,False,True,False
1,4,0.0,0.0,31.0,0.0,1,0,0,0,-146,False,False,False,False,True,False,False,True,False,False,False
1,33,9.090909091,3.03030303,53.08,0.0,1,1,0,0,294,False,False,False,False,False,True,False,False,False,True,False
1,32,18.75,6.25,40.02,0.0,1,0,0,0,207,False,False,False,False,False,False,True,False,True,False,False
1,9,0.0,0.0,40.2,0.0,1,1,1,0,-264,False,True,False,False,False,False,False,False,False,False,True
1,39,23.07692308,10.25641026,34.67,0.030612245,1,1,0,540,207,True,False,False,False,False,False,False,False,True,False,False
1,37,2.702702703,0.0,40.0,0.0,1,0,0,0,29,False,True,False,False,False,False,False,False,False,False,True
1,43,39.53488372,9.302325581,43.09,0.010695187,0,0,0,128,-129,False,False,False,False,False,False,True,False,False,False,True
1,9,88.88888889,11.11111111,40.02,0.0,1,0,0,0,-57,False,True,False,False,False,False,False,False,True,False,False
1,8,87.5,50.0,40.02,0.0,1,0,0,0,-88,False,False,False,False,False,False,True,False,True,False,False
1,27,0.0,0.0,35.0,0.0,1,0,0,0,148,False,False,False,False,False,True,False,False,False,False,True
1,37,8.108108108,0.0,40.02,0.0,1,0,0,0,193,False,False,False,False,False,False,True,False,False,True,False
1,26,26.92307692,19.23076923,40.25,0.0,1,0,0,0,118,False,False,False,False,False,True,False,False,True,False,False
1,47,0.0,0.0,12.93,0.009541985,0,0,0,613,-123,False,False,False,False,False,False,True,False,True,False,False
1,39,35.8974359,5.128205128,58.73,0.0,0,0,0,0,-69,False,False,False,False,True,False,False,False,True,False,False
1,43,2.325581395,0.0,104.7,0.0,1,0,0,0,56,True,False,False,False,False,False,False,False,True,False,False
1,36,0.0,0.0,40.0,0.0,1,0,0,0,148,False,False,False,False,False,False,True,False,False,False,True
1,33,3.03030303,0.0,40.02,0.0,1,0,0,0,-30,True,False,False,False,False,False,False,False,True,False,False
1,38,0.0,0.0,68.33,0.0,1,0,0,0,88,False,False,False,False,False,False,True,False,True,False,False
1,45,4.444444444,0.0,64.81,0.071428571,0,0,0,-91,-30,False,False,False,False,False,False,True,False,False,True,False
1,35,8.571428571,5.714285714,40.02,0.0,1,0,0,0,86,False,False,False,False,True,False,False,False,True,False,False
1,34,70.58823529,5.882352941,60.27,0.066666667,0,0,0,-30,234,False,True,False,False,False,False,False,False,True,False,False
1,22,86.36363636,0.0,40.02,0.0,1,0,0,0,-59,False,False,False,False,False,False,True,False,True,False,False
1,48,10.41666667,4.166666667,106.73,0.02142857143,1,0,0,183,-190,False,False,False,False,True,False,False,False,False,True,False
1,42,16.66666667,4.761904762,57.18,0.0,0,0,0,0,88,False,False,False,False,True,False,False,False,False,True,False
1,16,0.0,0.0,52.46,0.0,1,0,0,0,147,False,False,False,False,False,False,True,False,False,True,False
1,9,22.22222222,11.11111111,25.0,0.0,1,0,0,0,-120,False,False,False,False,False,True,False,False,False,False,True
