31,16.12903226,3.225806452,200.96,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
16,0.0,0.0,58.09,0.0,0,0,0,0,-30,True,False,False,False,False,False,False,False,False,True,False
31,16.12903226,6.451612903,40.02,0.0,1,0,0,0,207,False,False,False,False,True,False,False,False,True,False,False
8,50.0,0.0,40.0,0.0,1,0,0,0,293,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0.0,56.3,0.0,1,0,0,0,-178,False,False,False,False,False,False,True,False,True,False,False
36,8.333333333,2.777777778,72.73,0.09523809524,1,0,0,-303,-30,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,61.03,0.0,0,0,0,0,29,False,False,False,False,True,False,False,False,False,False,True
24,79.16666667,4.166666667,29.74,0.0,1,0,0,0,30,False,False,False,False,False,True,False,True,False,False,False
9,22.22222222,0.0,40.02,0.0,1,0,0,0,-30,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0.0,50.99,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
34,32.35294118,5.882352941,50.74,0.0,1,0,0,0,89,True,False,False,False,False,False,False,False,False,True,False
39,2.564102564,2.564102564,18.44,0.0,1,0,0,0,-83,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,27.38,0.0,0,0,0,0,293,True,False,False,False,False,False,False,False,False,True,False
3,100.0,0.0,40.02,0.0,1,0,0,0,-59,True,False,False,False,False,False,False,False,False,True,False
0,0.0,0.0,51.04,0.0,0,0,0,0,-59,False,False,False,False,True,False,False,False,True,False,False
19,15.78947368,5.263157895,40.0,0.0,1,0,0,0,119,False,False,False,False,False,False,True,False,False,False,True
45,2.222222222,0.0,52.83,0.083333333,0,0,0,154,58,True,False,False,False,False,False,False,False,False,True,False
37,2.702702703,0.0,62.82,0.0,0,0,0,0,-335,False,False,False,False,True,False,False,False,False,False,True
45,0.0,0.0,85.72,0.0,1,0,0,0,-127,True,False,False,False,False,False,False,False,True,False,False
48,2.083333333,0.0,63.13,0.01139896373,0,0,0,850,30,False,False,False,False,False,False,True,False,False,True,False
8,37.5,0.0,55.68,0.0,0,0,0,0,-119,False,False,True,False,False,False,False,True,False,False,False
7,71.42857143,57.14285714,29.02,0.0,1,0,0,0,-264,True,False,False,False,False,False,False,False,False,True,False
22,27.27272727,13.63636364,51.35,0.0,1,0,0,0,60,False,False,False,False,False,False,True,False,True,False,False
25,24.0,4.0,40.2,0.0,1,0,0,0,-29,False,False,False,False,False,False,True,False,True,False,False
37,5.405405405,0.0,58.08,0.0,1,0,1,0,111,False,False,True,False,False,False,False,False,False,False,True
8,0.0,0.0,69.79,0.0,1,1,0,0,-264,True,False,False,False,False,False,False,False,True,False,False
9,44.44444444,0.0,62.26,0.0,1,0,0,0,228,False,False,False,False,True,False,False,False,False,False,True
45,20.0,0.0,39.48,0.028169014,0,0,0,24,-88,False,False,False,False,False,False,True,False,True,False,False
35,14.28571429,5.714285714,79.4,0.0,1,0,0,0,110,False,True,False,False,False,False,False,False,False,False,True
44,4.545454545,0.0,53.78,0.0,0,0,0,0,284,False,False,False,False,True,False,False,False,True,False,False
28,57.14285714,7.142857143,61.31,0.088235294,1,0,0,216,-254,False,False,False,False,False,False,True,False,True,False,False
47,4.255319149,0.0,90.02,0.285714286,1,0,0,214,59,False,False,False,False,False,False,True,False,False,True,False
40,17.5,2.5,227.84,0.055555556,1,0,0,295,148,False,True,False,False,False,False,False,False,False,False,True
35,5.714285714,2.857142857,75.81,0.044117647,0,0,0,215,202,False,False,False,True,False,False,False,False,False,False,True
22,36.36363636,0.0,31.0,0.0,1,0,0,0,323,False,False,False,False,False,False,True,False,False,False,True
29,31.03448276,13.79310345,40.02,0.0,1,0,0,0,-59,False,True,False,False,False,False,False,False,True,False,False
23,91.30434783,0.0,50.33,0.0,1,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True
26,3.846153846,0.0,45.02,0.0,1,0,0,0,177,False,True,False,False,False,False,False,False,True,False,False
0,0.0,0.0,29.89,0.0,0,0,0,0,-1,True,False,False,False,False,False,False,False,False,True,False
26,7.692307692,3.846153846,64.78,0.0,1,0,1,0,117,False,False,False,False,False,True,False,False,False,False,True
26,46.15384615,7.692307692,155.44,0.115384615,1,0,1,-119,148,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,21.98,0.052631579,0,0,0,202,59,True,False,False,False,False,False,False,False,False,True,False
7,71.42857143,28.57142857,35.0,0.0,1,0,0,0,-264,False,False,False,False,False,False,True,False,False,False,True
42,9.523809524,2.380952381,115.71,0.054945055,1,0,0,326,83,True,False,False,False,False,False,False,False,False,True,False
45,6.666666667,0.0,95.18,0.0,1,0,1,0,67,False,True,False,False,False,False,False,False,False,False,True
32,9.375,6.25,39.94,0.0,1,0,0,0,88,False,False,False,False,False,True,False,False,False,False,True
24,8.333333333,4.166666667,90.45,0.0,1,0,0,0,-64,True,False,False,False,False,False,False,False,False,False,True
9,100.0,22.22222222,31.0,0.0,1,0,0,0,-57,False,False,False,False,True,False,False,False,False,False,True
9,66.66666667,11.11111111,35.0,0.0,1,0,0,0,-264,False,False,True,False,False,False,False,False,False,False,True
5,100.0,20.0,35.88,0.0,1,0,0,0,174,False,False,False,False,False,False,True,False,True,False,False
38,0.0,0.0,38.06,0.137931034,0,0,0,-30,-174,False,False,False,False,False,False,True,False,True,False,False
8,100.0,0.0,29.0,0.0,1,0,0,0,-205,False,False,False,False,False,True,False,False,False,False,True
1,100.0,0.0,52.02,0.0,1,0,0,0,118,False,False,False,False,False,True,False,False,False,False,True
6,16.66666667,0.0,40.02,0.0,1,0,0,0,207,False,True,False,False,False,False,False,False,False,True,False
16,0.0,0.0,24.83,0.0,0,0,0,0,-160,False,False,False,False,True,False,False,False,True,False,False
33,9.090909091,6.060606061,76.12,0.0,0,0,0,0,-98,False,False,False,False,True,False,False,False,False,False,True
29,100.0,6.896551724,81.87,0.0,0,0,0,0,280,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,129.76,0.0,0,0,0,0,54,True,False,False,False,False,False,False,False,False,True,False
48,2.083333333,0.0,46.39,0.072,1,0,0,154,0,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0.0,46.13,0.060606061,0,0,0,93,-29,False,False,False,False,True,False,False,False,False,False,True
45,0.0,0.0,43.17,0.030769231,0,0,0,183,0,False,False,False,False,False,False,True,False,True,False,False
37,48.64864865,5.405405405,99.24,0.0,1,1,0,0,157,False,False,False,False,True,False,False,False,False,False,True
10,20.0,0.0,31.0,0.0,1,0,0,0,-87,False,False,True,False,False,False,False,True,False,False,False
38,23.68421053,7.894736842,58.07,0.054054054,1,0,0,215,182,False,False,False,False,False,False,True,False,True,False,False
38,57.89473684,26.31578947,44.81,0.0,1,0,0,0,208,False,False,False,False,False,False,True,False,True,False,False
44,20.45454545,2.272727273,61.42,0.026143791,0,0,0,359,-12,False,True,False,False,False,False,False,False,True,False,False
43,2.325581395,2.325581395,95.46,0.0,1,0,0,0,45,False,False,False,False,False,True,False,False,True,False,False
34,8.823529412,0.0,63.97,0.0,1,0,0,0,-29,False,False,False,False,False,False,True,False,True,False,False
46,2.173913043,2.173913043,27.08,0.0,1,0,0,0,-243,False,False,False,False,False,True,False,False,False,True,False
47,8.510638298,6.382978723,83.58,0.039735099,0,0,0,272,-3,False,False,False,False,False,True,False,False,True,False,False
9,33.33333333,11.11111111,40.0,0.0,1,1,1,0,-294,False,True,False,False,False,False,False,False,False,False,True
48,18.75,4.166666667,82.87,0.0,0,0,0,0,-348,False,True,False,False,False,False,False,False,False,True,False
42,16.66666667,0.0,65.88,0.0,0,0,0,0,-149,False,False,False,False,False,False,True,False,True,False,False
45,0.0,0.0,73.5,0.0,0,0,0,0,-3,False,True,False,False,False,False,False,False,True,False,False
22,13.63636364,0.0,43.67,0.0,1,0,0,0,266,False,False,False,False,False,False,True,False,False,False,True
42,30.95238095,2.380952381,54.44,0.0,0,0,0,0,-32,True,False,False,False,False,False,False,False,False,True,False
1,100.0,100.0,40.02,0.0,1,0,0,0,148,False,True,False,False,False,False,False,False,False,False,True
25,16.0,4.0,82.59,0.0,1,0,0,0,266,True,False,False,False,False,False,False,False,False,False,True
38,36.84210526,0.0,60.89,0.0,1,0,0,0,26,False,False,False,False,True,False,False,False,False,False,True
69,7.246376812,1.449275362,62.47,0.162454874,1,1,1,423,-182,False,True,False,False,False,False,False,False,False,False,True
45,0.0,0.0,114.05,0.0,0,0,0,0,-119,False,False,False,False,True,False,False,False,False,True,False
7,14.28571429,0.0,40.02,0.0,1,0,0,0,263,False,False,False,False,False,True,False,False,True,False,False
3,33.33333333,0.0,40.0,0.0,1,0,0,0,89,True,False,False,False,False,False,False,False,False,False,True
3,66.66666667,0.0,48.24,0.0,1,0,0,0,-59,False,False,False,False,True,False,False,False,False,False,True
19,0.0,0.0,108.64,0.075342466,0,0,0,208,133,False,False,False,False,False,False,True,False,False,True,False
21,23.80952381,0.0,40.0,0.0,0,0,0,0,-148,False,False,False,False,False,True,False,False,False,False,True
27,22.22222222,0.0,50.05,0.0,1,0,0,0,177,False,False,False,False,False,True,False,False,False,False,True
44,15.90909091,11.36363636,48.28,0.016,0,0,0,96,-82,False,False,False,False,True,False,False,False,False,True,False
11,27.27272727,9.090909091,40.02,0.0,1,1,0,0,-30,True,False,False,False,False,False,False,False,True,False,False
31,6.451612903,0.0,40.02,0.0,1,1,0,0,264,False,False,False,False,False,False,True,False,True,False,False
39,12.82051282,7.692307692,76.92,0.0,1,0,0,0,229,False,False,False,False,False,False,True,False,False,False,True
48,20.83333333,6.25,55.98,0.027322404,1,0,0,-24,0,False,True,False,False,False,False,False,False,True,False,False
8,100.0,12.5,59.81,0.0,1,0,0,0,-117,False,False,False,False,False,True,False,False,False,True,False
21,76.19047619,9.523809524,31.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False
11,27.27272727,9.090909091,56.08,0.08,1,0,0,-183,-30,False,False,False,False,False,False,True,False,False,False,True
44,4.545454545,2.272727273,44.63,0.0,1,0,0,0,80,False,False,False,False,False,True,False,False,False,False,True
37,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
39,2.564102564,2.564102564,40.02,0.0,1,0,0,0,-88,True,False,False,False,False,False,False,False,True,False,False
45,0.0,0.0,51.62,0.0,1,0,0,0,-40,False,False,False,False,False,True,False,False,False,False,True
44,0.0,0.0,40.02,0.0,1,0,0,0,260,True,False,False,False,False,False,False,False,True,False,False
25,8.0,0.0,79.26,0.0,1,0,0,0,236,False,True,False,False,False,False,False,False,False,False,True
41,19.51219512,4.87804878,49.36,0.0,1,0,0,0,232,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0.0,53.5,0.0,0,0,0,0,30,False,False,True,False,False,False,False,False,False,False,True
9,22.22222222,11.11111111,35.02,0.0,1,0,0,0,-205,False,False,False,False,True,False,False,False,False,False,True
47,0.0,0.0,35.43,0.007233273,0,0,0,817,16,False,False,False,False,False,True,False,False,True,False,False
36,0.0,0.0,32.8,0.2857142857,1,1,0,214,206,False,False,False,False,True,False,False,False,False,True,False
42,33.33333333,0.0,51.61,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
0,0.0,0.0,52.15,0.0,0,0,0,0,88,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0.0,9.99,0.0,0,0,0,0,-88,False,True,False,False,False,False,False,False,False,True,False
14,42.85714286,7.142857143,40.02,0.0,1,0,1,0,-30,False,False,False,False,True,False,False,False,False,False,True
33,30.3030303,9.090909091,72.65,0.0,1,1,0,0,234,False,True,False,False,False,False,False,False,True,False,False
35,2.857142857,0.0,40.25,0.0,1,0,0,0,-1006,True,False,False,False,False,False,False,False,True,False,False
16,0.0,0.0,111.14,0.0,0,0,0,0,29,False,True,False,False,False,False,False,False,False,True,False
25,8.0,8.0,36.95,0.0,1,1,0,0,266,False,False,False,False,True,False,False,False,False,False,True
24,20.83333333,4.166666667,40.22,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
41,29.26829268,4.87804878,104.12,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
35,54.28571429,2.857142857,121.17,0.081395349,1,0,0,173,-59,False,False,False,False,False,True,False,True,False,False,False
37,13.51351351,5.405405405,29.66,0.0,1,0,0,0,128,False,False,False,False,True,False,False,False,False,False,True
32,3.125,0.0,50.59,0.0,1,0,0,0,175,False,True,False,False,False,False,False,False,True,False,False
22,100.0,22.72727273,40.02,0.0,1,1,0,0,89,False,True,False,False,False,False,False,False,True,False,False
26,3.846153846,0.0,56.41,0.0,1,0,0,0,-29,False,False,False,False,False,False,True,False,False,True,False
0,0.0,0.0,89.48,0.0,0,0,0,0,-944,False,True,False,False,False,False,False,False,False,True,False
30,10.0,3.333333333,53.18,0.0,1,0,0,0,206,False,True,False,False,False,False,False,False,False,False,True
30,23.33333333,6.666666667,62.97,0.0,1,0,0,0,-20,False,False,False,False,False,True,False,False,True,False,False
16,0.0,0.0,54.8,0.0,0,0,0,0,-149,False,False,False,False,True,False,False,False,False,True,False
43,0.0,0.0,285.01,0.0,1,0,0,0,80,False,False,False,False,False,True,False,False,False,True,False
3,100.0,33.33333333,121.72,0.0,1,0,0,0,-121,True,False,False,False,False,False,False,False,False,False,True
